OWNER,TITLE,MAPGEO
KT_BS,Richtplan Schwerpunkt Arbeiten und Wohnen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Schwerpunkt Arbeiten und Wohnen||https://wms.geo.bs.ch/?||RP_Siedlung_SchwerpunktArbeitenUndWohnen||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Schwerpunkt Arbeiten und Wohnen / Option,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Schwerpunkt Arbeiten und Wohnen / Option||https://wms.geo.bs.ch/?||RP_Siedlung_SchwerpunktArbeitenUndWohnenOption||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Schwerpunkt Wohnen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Schwerpunkt Wohnen||https://wms.geo.bs.ch/?||RP_Siedlung_SchwerpunktWohnen||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Siedlungsgliedernder Freiraum,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Siedlungsgliedernder Freiraum||https://wms.geo.bs.ch/?||RP_Siedlung_SiedlungsgliedernderFreiraum||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Schwerpunkt Arbeiten,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Schwerpunkt Arbeiten||https://wms.geo.bs.ch/?||RP_Siedlung_SchwerpunktArbeiten||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Verkehrsintensive Einrichtung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Verkehrsintensive Einrichtung||https://wms.geo.bs.ch/?||RP_Siedlung_VerkehrsintensiveEinrichtung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Freizeit- und Sportgebiet St. Jakob,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Freizeit- und Sportgebiet St. Jakob||https://wms.geo.bs.ch/?||RP_Siedlung_FreizeitUndSportgebietStJakob||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Vorzugsgebiet zur Verbesserung der Freiraumversorgung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Vorzugsgebiet zur Verbesserung der Freiraumversorgung||https://wms.geo.bs.ch/?||RP_Siedlung_VorzugsgebietVerbesserungFreiraumversorgung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Freiraumerweiterung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Freiraumerweiterung||https://wms.geo.bs.ch/?||RP_Siedlung_AufhebungFreiraumerweiterung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Ortszentrum,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Ortszentrum||https://wms.geo.bs.ch/?||RP_Siedlung_Ortszentrum||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Lärmschutz,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Lärmschutz||https://wms.geo.bs.ch/?||RP_Siedlung_Laermschutz||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Nutzung im öffentlichen Interesse,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Nutzung im öffentlichen Interesse||https://wms.geo.bs.ch/?||RP_Siedlung_NutzungImOeffentlichenInteresse||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Richtplan Aufhebung Siedlungstrennwirkung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Richtplan Aufhebung Siedlungstrennwirkung||https://wms.geo.bs.ch/?||RP_Siedlung_AufhebungSiedlungstrennwirkung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Rechtlicher Wald,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rechtlicher Wald||https://wms.geo.bs.ch/?||RW_RechtlicherWald||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,SB_SatellitenbilderBaselStadt201630,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||SB_SatellitenbilderBaselStadt201630||https://wms.geo.bs.ch/?||SB_SatellitenbilderBaselStadt201630||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Satellitenbild Basel-Stadt 2016 (swisstopo) (ab 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2016 (swisstopo) (ab 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt201630Swisstopo_unter7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Satellitenbild Basel-Stadt 2016 (swisstopo) (bis 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2016 (swisstopo) (bis 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt201630Swisstopo_ueber7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,SB_SatellitenbilderBaselStadt201650,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||SB_SatellitenbilderBaselStadt201650||https://wms.geo.bs.ch/?||SB_SatellitenbilderBaselStadt201650||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Satellitenbild Basel-Stadt 2016 (swisstopo) (ab 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2016 (swisstopo) (ab 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt201650Swisstopo_unter7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Satellitenbild Basel-Stadt 2016 (swisstopo) (bis 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2016 (swisstopo) (bis 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt201650Swisstopo_ueber7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,SB_SatellitenbilderBaselStadt201725,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||SB_SatellitenbilderBaselStadt201725||https://wms.geo.bs.ch/?||SB_SatellitenbilderBaselStadt201725||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Satellitenbild Basel-Stadt 2017 (swisstopo) (ab 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2017 (swisstopo) (ab 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt201725Swisstopo_unter7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Satellitenbild Basel-Stadt 2017 (swisstopo) (bis 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2017 (swisstopo) (bis 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt201725Swisstopo_ueber7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,SB_SatellitenbilderBaselStadt201950,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||SB_SatellitenbilderBaselStadt201950||https://wms.geo.bs.ch/?||SB_SatellitenbilderBaselStadt201950||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Satellitenbild Basel-Stadt 2019 (swisstopo) (ab 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2019 (swisstopo) (ab 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt201950Swisstopo_unter7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Satellitenbild Basel-Stadt 2019 (swisstopo) (bis 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2019 (swisstopo) (bis 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt201950Swisstopo_ueber7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,SB_SatellitenbilderBaselStadt202230,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||SB_SatellitenbilderBaselStadt202230||https://wms.geo.bs.ch/?||SB_SatellitenbilderBaselStadt202230||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Satellitenbild Basel-Stadt 2022 (swisstopo) (ab 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2022 (swisstopo) (ab 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt202230Swisstopo_unter7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Satellitenbild Basel-Stadt 2022 (swisstopo) (bis 1:7500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Satellitenbild Basel-Stadt 2022 (swisstopo) (bis 1:7500)||https://wms.geo.bs.ch/?||SB_Satellitenbilder_BaselStadt202230Swisstopo_ueber7500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Tagesstruktur,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Tagesstruktur||https://wms.geo.bs.ch/?||SC_Bezeichnung_Tagesstruktur||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Kindergarten,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Kindergarten||https://wms.geo.bs.ch/?||SC_Bezeichnung_Kindergarten||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Primarschule,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Primarschule||https://wms.geo.bs.ch/?||SC_Bezeichnung_Primarschule||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Sekundarschule,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Sekundarschule||https://wms.geo.bs.ch/?||SC_Bezeichnung_Sekundarschule||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Gymnasium,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Gymnasium||https://wms.geo.bs.ch/?||SC_Bezeichnung_Gymnasium||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Zentrum für Brückenangebote,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Zentrum für Brückenangebote||https://wms.geo.bs.ch/?||SC_Bezeichnung_ZentrumBrueckenangebote||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Allgemeine Gewerbeschule / Berufsfachschule / Fachmaturitätsschule,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Allgemeine Gewerbeschule / Berufsfachschule / Fachmaturitätsschule||https://wms.geo.bs.ch/?||SC_Bezeichnung_Gewerbeschule||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Spezialangebot,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Spezialangebot||https://wms.geo.bs.ch/?||SC_Bezeichnung_Spezialangebot||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Tagesstruktur,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Tagesstruktur||https://wms.geo.bs.ch/?||SC_Tagesstruktur||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Kindergarten,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kindergarten||https://wms.geo.bs.ch/?||SC_Kindergarten||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Primarschule,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Primarschule||https://wms.geo.bs.ch/?||SC_Primarschule||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Sekundarschule,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Sekundarschule||https://wms.geo.bs.ch/?||SC_Sekundarschule||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Gymnasium,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gymnasium||https://wms.geo.bs.ch/?||SC_Gymnasium||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zentrum für Brückenangebote,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zentrum für Brückenangebote||https://wms.geo.bs.ch/?||SC_ZentrumBrueckenangebote||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Allgemeine Gewerbeschule / Berufsfachschule / Fachmaturitätsschule,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Allgemeine Gewerbeschule / Berufsfachschule / Fachmaturitätsschule||https://wms.geo.bs.ch/?||SC_Gewerbeschule||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Spezialangebot,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Spezialangebot||https://wms.geo.bs.ch/?||SC_Spezialangebot||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Um 1860,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Um 1860||https://wms.geo.bs.ch/?||Um 1860||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Siedlungsentwicklung um 1860,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsentwicklung um 1860||https://wms.geo.bs.ch/?||SE_Um1860_Um1860||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Historische Strasse um 1860,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Strasse um 1860||https://wms.geo.bs.ch/?||SE_Um1860_HistorischeStrasse||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Historische Eisenbahn um 1860,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Historische Eisenbahn um 1860||https://wms.geo.bs.ch/?||SE_Um1860_HistorischeEisenbahn||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siedlungsentwicklung 1860 bis 1875,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsentwicklung 1860 bis 1875||https://wms.geo.bs.ch/?||SE_1860bis1875||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siedlungsentwicklung 1875 bis 1925,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsentwicklung 1875 bis 1925||https://wms.geo.bs.ch/?||SE_1875bis1925||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siedlungsentwicklung 1925 bis 1950,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsentwicklung 1925 bis 1950||https://wms.geo.bs.ch/?||SE_1925bis1950||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siedlungsentwicklung 1950 bis 1975,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsentwicklung 1950 bis 1975||https://wms.geo.bs.ch/?||SE_1950bis1975||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siedlungsentwicklung 1975 bis 2003,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siedlungsentwicklung 1975 bis 2003||https://wms.geo.bs.ch/?||SE_1975bis2003||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1880,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1880||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1880||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1890,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1890||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1890||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1900,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1900||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1900||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1918,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1918||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1918||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1921,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1921||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1921||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1928,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1928||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1928||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1931,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1931||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1931||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1939,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1939||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1939||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Siegfriedkarte 1945,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Siegfriedkarte 1945||https://wms.geo.bs.ch/?||SF_Siegfriedkarte1945||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Sanitäre Anlage geschlossen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Sanitäre Anlage geschlossen||https://wms.geo.bs.ch/?||SG_AnlageGeschlossen||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Dusche,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Dusche||https://wms.geo.bs.ch/?||SG_Dusche||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Nur Pissoir,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Nur Pissoir||https://wms.geo.bs.ch/?||SG_Pissoir||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,WC Anlage,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||WC Anlage||https://wms.geo.bs.ch/?||SG_WCAnlage||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,WC Anlage rollstuhlgängig,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||WC Anlage rollstuhlgängig||https://wms.geo.bs.ch/?||SG_WCAnlagerollstuhlgaengig||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Verkehrsberuhigung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Verkehrsberuhigung||https://wms.geo.bs.ch/?||SL_Verkehrsberuhigung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Lärmarmer Belag,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Lärmarmer Belag||https://wms.geo.bs.ch/?||SL_LaermarmerBelag||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Kombinierte Massnahme,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kombinierte Massnahme||https://wms.geo.bs.ch/?||SL_KombinierteMassnahme||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Strassennamenen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Strassennamenen||https://wms.geo.bs.ch/?||SN_Strassennamen||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Tagesstruktur,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Tagesstruktur||https://wms.geo.bs.ch/?||SO_BezeichnungStandort_Tagesstruktur||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Kindergarten,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Kindergarten||https://wms.geo.bs.ch/?||SO_BezeichnungStandort_Kindergarten||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bezeichnung Primarschule,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bezeichnung Primarschule||https://wms.geo.bs.ch/?||SO_BezeichnungStandort_Primarschule||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Tagesstruktur,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Tagesstruktur||https://wms.geo.bs.ch/?||SO_Tagesstruktur||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Kindergarten,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kindergarten||https://wms.geo.bs.ch/?||SO_Kindergarten||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Primarschule,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Primarschule||https://wms.geo.bs.ch/?||SO_Primarschule||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Offizieller Stadtplan farbig (1:12'500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Offizieller Stadtplan farbig (1:12'500)||https://wms.geo.bs.ch/?||SP_StadtplanFarbig_12500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Offizieller Stadtplan grau (1:12'500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Offizieller Stadtplan grau (1:12'500)||https://wms.geo.bs.ch/?||SP_StadtplanGrau_12500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Offizieller Stadtplan schwarz-weiss (1:12'500),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Offizieller Stadtplan schwarz-weiss (1:12'500)||https://wms.geo.bs.ch/?||SP_StadtplanSchwarzWeiss_12500||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Netzebene 3,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Netzebene 3||https://wms.geo.bs.ch/?||SQ_Stromversorgungsgebiete_Netzebene3||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Netzebene 5,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Netzebene 5||https://wms.geo.bs.ch/?||SQ_Stromversorgungsgebiete_Netzebene5||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Netzebene 7,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Netzebene 7||https://wms.geo.bs.ch/?||SQ_Stromversorgungsgebiete_Netzebene7||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Fussweg,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Fussweg||https://wms.geo.bs.ch/?||SS_Fussweg||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,SS_Querung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||SS_Querung||https://wms.geo.bs.ch/?||SS_Querung||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Strassenübergang (Linie),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Strassenübergang (Linie)||https://wms.geo.bs.ch/?||SS_SchulwegSicherheit_Querung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Strassenübergang (Symbol),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Strassenübergang (Symbol)||https://wms.geo.bs.ch/?||SS_QuerungSym||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Quadratmeterpreis Altbau,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Quadratmeterpreis Altbau||https://wms.geo.bs.ch/?||ST_StockwerkeigentumVerkaufspreise_QuadratmeterpreisAltbau||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
