OWNER,TITLE,NAME,MAPGEO,ABSTRACT,KEYWORDS,CONTACT,WMSGetCap,WMTSGetCap,WFSGetCap
KT_AI,Elektrizität Werkplan Gde,ch.geoportal.ver_entsorgung_kommunikation.503.0.elektrizitaet_werkplan_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Elektrizität Werkplan Gde||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.ver_entsorgung_kommunikation.503.0.elektrizitaet_werkplan_gde||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Diese Karte zeigt die Werkleitungen der Stromversorgung an. Es wird das Stromnetz mit den Freileitungen und Kabeltrassen dargestellt. Darin ersichtlich sind unter anderem Leitungen mit Niederspannung, Mittelspannung, Hochspannung und Transformierung sowie Trafostationen und Verteilkabinen.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Energiequelle Heizung GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.702.0.energiequelle_heizung_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Energiequelle Heizung GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.702.0.energiequelle_heizung_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Diese Karte stellt die überwiegende Heizungsart der einzelnen Gebäude dar. Datenquelle: Eidgenössisches Gebäude- und Wohnungsregister (GWR).  GWR Energie Monitoring,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Energiequelle Warmwasser GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.703.0.energiequelle_warmwasser_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Energiequelle Warmwasser GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.703.0.energiequelle_warmwasser_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Diese Karte stellt die überwiegende Art der Warmwasserversorgung der einzelnen Gebäude dar. Datenquelle: Eidgenössisches Gebäude- und Wohnungsregister (GWR).,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Energiestädte CH,ch.geoportal.ver_entsorgung_kommunikation.1043.0.energiestaedte_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Energiestädte CH||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.ver_entsorgung_kommunikation.1043.0.energiestaedte_ch||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Geodaten des Bundesamtes für Energie, als WMS der swisstopo bezogen. Das Label Energiestadt ist ein Leistungsausweis für Gemeinden, die eine nachhaltige kommunale Energiepolitik vorleben und umsetzen. Energiestädte fördern erneuerbare Energien, umweltverträgliche Mobilität und setzen auf eine effiziente Nutzung der Ressourcen. Um das Label Energiestadt zu erreichen, muss eine Gemeinde mindestens 50% ihres energiepolitischen Handlungsspielraums, ermittelt anhand des Energiestadt-Katalogs, realisiert oder beschlossen haben. Die höchste Auszeichnung ist der `European Energy Award®GOLD`. Diese Ehrung erhalten Energiestädte, die 75 Prozent oder mehr der Massnahmen des beim Zertifizierungsverfahren erstellten Katalogs umgesetzt haben. Mit dem GOLD-Award krönen Energiestädte ihr Engagement für eine nachhaltige Energiezukunft. Das Label beruht auf der Beurteilung der kommunalen Energiepolitik in Entwicklungsplanung und Raumordnung, kommunaler Gebäude und Anlagen, der Versorgung und Entsorgung, der Mobilität, der internen Organisation sowie von Kommunikation und Kooperation.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Erdwärmesonden Kt,ch.geoportal.ver_entsorgung_kommunikation.29.0.erdwaermesonden_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Erdwärmesonden Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.ver_entsorgung_kommunikation.29.0.erdwaermesonden_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Die Karte dient als Entscheidungsgrundlage für die Erstellung von Erdwärmesonden (Erdsonden) und zeigt die Zulässigkeitsbereiche und die Standorte der erstellten Erdwärmesonden. Weitere Erläuterungen zur Legende sind übers Informationsfenster aufrufbar (unter Zulässigkeitsbereich: Links zu PDF-Dateien). Erhebungsmassstab: 1:25'000,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Ereigniskataster Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.302.0.ereigniskataster_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Ereigniskataster Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.geologie_boden_naturbedingte_risiken.302.0.ereigniskataster_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Darstellung von Naturereignissen. Quelle: Auszug aus der StorMe-Datenbank des Bundesamtes für Umwelt BAFU mit Basisinformationen und Prozessräumen. Weitere Suchbegriffe: gravitative Naturgefahren, Lawine, Rutschung, Sturz, Wasser, Einsturz, Absenkung.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Erosionsrisiko Acker qualitativ CH,ch.geoportal.geologie_boden_naturbedingte_risiken.1520.0.erosionsrisiko_acker_qualitativ_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Erosionsrisiko Acker qualitativ CH||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.geologie_boden_naturbedingte_risiken.1520.0.erosionsrisiko_acker_qualitativ_ch||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Geodaten des Bundesamtes für Landwirtschaft, als WMS der swisstopo bezogen. Erosionsrisikokarte des Ackerlandes der Schweiz im 2x2-Meter-Raster auf der Basis von SwissALTI3D und kantonalen Flächendaten zum Ackerland. Für die sieben Kantone BS, GE, JU, LU, OW, TI und ZH liegen noch keine Flächendaten zum Ackerland vor, hier wurde die Ackerfläche aus Satellitenbildern (FCover300m) ermittelt. Gezeigt wird das potentielle, qualitative Erosionsrisiko. Die Gesamtwertung wird einer von drei Gefährdungsstufen (keine Gefährdung, Gefährdung, hohe Gefährdung) zugeordnet, ohne dabei die Nutzung oder die Bewirtschaftungsweise des Bodens zu berücksichtigen. Berechnet wird der langjährige mittlere Bodenabtrag auf der Grundlage der Universal Soil Loss Equation (USLE).",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Erosionsrisiko Acker quantitativ CH,ch.geoportal.geologie_boden_naturbedingte_risiken.1521.0.erosionsrisiko_acker_quantitativ_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Erosionsrisiko Acker quantitativ CH||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.geologie_boden_naturbedingte_risiken.1521.0.erosionsrisiko_acker_quantitativ_ch||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Geodaten des Bundesamtes für Landwirtschaft, als WMS der swisstopo bezogen. Erosionsrisikokarte des Ackerlandes der Schweiz im 2x2-Meter-Raster auf der Basis von SwissALTI3D und kantonalen Flächendaten zum Ackerland. Für die sieben Kantone BS, GE, JU, LU, OW, TI und ZH liegen noch keine Flächendaten zum Ackerland vor, hier wurde die Ackerfläche aus Satellitenbildern (FCover300m) ermittelt. Die Karte zeigt den langjährigen mittleren potentiellen Bodenabtrag in Tonnen pro Hektare und Jahr, berechnet auf der Basis von Schwarzbrache (Erosion, die theoretisch eintreten könnte, wenn der Boden dauernd nackt wäre). Grüne Farbtöne bedeuten ein geringes, gelbe ein mittleres und rote ein hohes Erosionsrisiko. Die im Modell berechneten Werte sind durchwegs viel höher als in der Realität (ca. um den Faktor 10), weil die Bodenbearbeitung und -bewirtschaftung (C-Faktor) ausgeklammert wurden und als Konstante mit dem Wert 1 in die Berechnung eingeflossen sind. Die Berechnung des Erosionsrisikos mit Multiple-Flow-Algorithmen erlaubt die Struktur des Geländes detailgenau darzustellen – z. B. den Verlauf von Geländemulden oder von steilen Querhängen – und damit z. B. auch das Risiko von Talwegerosion zu erkennen. Dies ist in der Fliesswegkarte (siehe Fliesswegkarte) detailliert dargestellt. Die räumliche Berechnungsgrundlage bilden Feldblöcke (siehe Feldblockkarte).",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Eschmann Karte,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.273.0.eschmann_karte,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Eschmann Karte||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.273.0.eschmann_karte||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Historische Eschmannkarte aus dem Jahre 1850.,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Evangelisch-Reformierte Kirchgemeinden Kt AI,ch.geoportal.politische_und_administrative_grenzen.2904.0.evangelischreformierte_kirchgemeinden_kt_ai,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Evangelisch-Reformierte Kirchgemeinden Kt AI||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.politische_und_administrative_grenzen.2904.0.evangelischreformierte_kirchgemeinden_kt_ai||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Die Karte zeigt die Grenzen der Evangelisch-Reformierten Kirche des Kantons Appenzell I. Rh.,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Fernwärme Werkplan Gde,ch.geoportal.ver_entsorgung_kommunikation.204.0.fernwaerme_werkplan_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Fernwärme Werkplan Gde||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.ver_entsorgung_kommunikation.204.0.fernwaerme_werkplan_gde||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Diese Karte zeigt die Werkleitungen der Fernwärme an. Es wird die Wärmelieferung zur Versorgung von Gebäuden mit Heizung und Warmwasser dargestellt.,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Feuerlöschweiher Kt,ch.geoportal.militaer_sicherheit.1622.0.feuerloeschweiher_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Feuerlöschweiher Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.militaer_sicherheit.1622.0.feuerloeschweiher_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Die Karte zeigt die Feuerlöschweiher Standorte der Kantone AR und AI.,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Feuerwehrplan Gde,ch.geoportal.militaer_sicherheit.518.0.feuerwehrplan_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Feuerwehrplan Gde||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.militaer_sicherheit.518.0.feuerwehrplan_gde||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Der Übersichtsplan der Feuerwehr enthält folgende Informationen: Einsatzpläne, Standorte wichtiger Objekte (Brandmeldeanlagen, Hydranten und Schlüsselboxen) sowie Informationen zur Befahrbarkeit der Strassen mit den Einsatzfahrzeugen.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Fischereikarte Kt AI,ch.geoportal.wald_flora_fauna.146.0.fischereikarte_kt_ai,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Fischereikarte Kt AI||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.wald_flora_fauna.146.0.fischereikarte_kt_ai||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Diese Karte zeigt die Gewässer des Kantons Appenzell Innerrhoden und beschreibt, wie diese befischt werden dürfen.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Fliesswegkarte CH,ch.geoportal.geologie_boden_naturbedingte_risiken.2975.0.fliesswegkarte_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Fliesswegkarte CH||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.geologie_boden_naturbedingte_risiken.2975.0.fliesswegkarte_ch||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Die Fliesswegkarte zeigt die neu berechneten Fliesswege für Oberflächenabfluss (L-Faktor der Universal Soil Loss Equation bzw. der Erosionsrisikokarte) auf der landwirtschaftlich genutzten Fläche innerhalb der Feldblöcke. Die Fliesswege basieren auf dem Geländemodell SwissALTI3D und Multiple-Flow-Algorithmen. Sie bilden die Bereiche ab, an denen sich aufgrund der Topographie das Wasser sammeln und abfliessen würde. Je dunkler die Farbe, desto grösser die mögliche Abflussmenge und damit auch das Erosionsrisiko. Das Erosionsrisiko für lineare Erosion in Tiefenlinien (Talwegerosion) und mögliche Schäden ausserhalb des Feldblocks (Off-Site-Schäden) z.B. an Strassen und Gewässern können mit dieser Karte gut sichtbar gemacht werden.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Forstreviere Kt AI,ch.geoportal.wald_flora_fauna.2919.0.forstreviere_kt_ai,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Forstreviere Kt AI||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.wald_flora_fauna.2919.0.forstreviere_kt_ai||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Die Karte zeigt die Perimeter der Forstreviere und die Gebiete, die ausserkantonal beförstert werden. Forstreviere sind eine administrative Unterteilung der Waldgebiete und Teil der Forstorganisation gemäss Art. 51 Waldgesetz (WaG).",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Fruchtfolgeflächen Kt,ch.geoportal.raumplanung_grundstueckskataster.24.0.fruchtfolgeflaechen_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Fruchtfolgeflächen Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.raumplanung_grundstueckskataster.24.0.fruchtfolgeflaechen_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Die Karte Fruchtfolgeflächen zeigt diejenigen landwirtschaftlichen Produktionsflächen, die nötig sind, damit in Zeiten gestörter Zufuhr die ausreichende Versorgungsbasis des Landes im Sinne der Ernährungsplanung gewährleistet werden kann. Zusätzlich zu den gültigen Fruchtfolgeflächen sind auch die aktuellen Kompensationsflächen dargestellt, welche aufgrund eines Verbrauchs von Fruchtfolgefläche notwendig werden und nach der Aufwertung ebenfalls in gültige Fruchtfolgeflächen übergehen werden.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Fussgänger Kt,ch.geoportal.verkehr.1550.0.fussgaenger_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Fussgänger Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.verkehr.1550.0.fussgaenger_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Die Karte beinhaltet die permanenten Standorte und Messergebnisse der Fussgängerzählstellen.  Abkürzungen: DTFV: Durchschnittlicher täglicher Fussverkehr DWFV: Durchschnittlicher täglicher Fussverkehr werktags Verkehrszunahme: Prozentuale Zunahme im Vergleich zum Vorjahr,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,"Fussgänger periodisch, kurzfristig Kt",ch.geoportal.verkehr.1553.0.fussgaenger_periodisch_kurzfristig_kt,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Fussgänger periodisch, kurzfristig Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.verkehr.1553.0.fussgaenger_periodisch_kurzfristig_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5",Die Karte beinhaltet die periodischen Standorte und Messergebnisse der Fussgängerzählstellen.  Abkürzungen: DTFV: Durchschnittlicher täglicher Fussverkehr DWFV: Durchschnittlicher täglicher Fussverkehr werktags Verkehrszunahme: Prozentuale Zunahme im Vergleich zum Vorjahr,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Gas Werkplan Gde,ch.geoportal.ver_entsorgung_kommunikation.359.0.gas_werkplan_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gas Werkplan Gde||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.ver_entsorgung_kommunikation.359.0.gas_werkplan_gde||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Diese Karte zeigt die Werkleitungen der Gasversorgung an. Es werden die Rohrleitungen und Pipelines von Erdgas, Flüssiggas und anderen Brenngasen dargestellt.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,"Gebäudeadressen, geocodiert Kt",ch.geoportal.ortsangaben_referenzsysteme.26.0.gebaeudeadressen_geocodiert_kt,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gebäudeadressen, geocodiert Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.ortsangaben_referenzsysteme.26.0.gebaeudeadressen_geocodiert_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5",Diese Karte umfasst Gebäudeadressen aus der amtlichen Vermessung.,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Gebäude: Anzahl Wohnungen GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.2771.0.gebaeude_anzahl_wohnungen_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gebäude: Anzahl Wohnungen GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.2771.0.gebaeude_anzahl_wohnungen_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Diese Karte stellt die Anzahl der Wohnungen der einzelnen Gebäude dar. Datenquelle: Eidgenössisches Gebäude- und Wohnungsregister (GWR).,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Gebäudebauperiode GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.67.0.gebaeudebauperiode_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gebäudebauperiode GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.67.0.gebaeudebauperiode_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Diese Karte stellt die Bauperiode der einzelnen Gebäude dar. Datenquelle: Eidgenössisches Gebäude- und Wohnungsregister (GWR).,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Gebäudebaustruktur GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.68.0.gebaeudebaustruktur_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gebäudebaustruktur GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.68.0.gebaeudebaustruktur_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Diese Karte stellt die Anzahl der Stockwerke der einzelnen Gebäude dar. Datenquelle: Eidgenössisches Gebäude- und Wohnungsregister (GWR).,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Gebäudekategorie GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.704.0.gebaeudekategorie_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gebäudekategorie GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.704.0.gebaeudekategorie_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Diese Karte stellt die Gebäudekategorien der einzelnen Gebäude dar (Einfamilienhaus, Mehrfamilienhaus, Sonderbau, Gebäude ohne Wohnnutzung etc.). Datenquelle: Eidgenössisches Gebäude- und Wohnungsregister (GWR).",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Gebäudenummern fehlend GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.69.0.gebaeudenummern_fehlend_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gebäudenummern fehlend GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.69.0.gebaeudenummern_fehlend_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Diese Karte zeigt, welche Gebäude im Gebäude- und Wohnungsregister (GWR) keine Gebäudeversicherungsnummer eingetragen haben.",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Gebäudenutzung GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.705.0.gebaeudenutzung_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gebäudenutzung GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.705.0.gebaeudenutzung_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,Diese Karte stellt die Art der Nutzung der einzelnen Gebäude dar. Es wird zwischen Wohngebäuden und Nichtwohngebäuden unterschieden. Datenquelle: Eidgenössisches Gebäude- und Wohnungsregister (GWR).,,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
KT_AI,Gebäudestatus GWR Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.3066.0.gebaeudestatus_gwr_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gebäudestatus GWR Kt||https://www.geoportal.ch/services/wms/ktai?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.3066.0.gebaeudestatus_gwr_kt||1.3.0&E=2752747.5334320413&N=1245205.26715735&zoom=5,"Diese Karte stellt die Gebäudestatus der einzelnen Gebäude dar (Einfamilienhaus, Mehrfamilienhaus, Sonderbau, Gebäude ohne Wohnnutzung etc.). Datenquelle: Eidgenössisches Gebäude- und Wohnungsregister (GWR).",,,https://www.geoportal.ch/services/wms/ktai,n.a.,n.a.
